tool,id,relativePath,extension,sha256,status,processingDurationMs,outputBytes,errorCode
into-0.0.5-off,63c59ad6d2c0837e,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_NotPresentFAIL.docx,docx,dc1b3ecc6bb5ee8b02762bad477a7a5dbcc2b56776f7d82b7b5f405438095fd0,empty,0.6467,0,emptySource
into-0.0.5-off,72f11398e9a454a8,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_1img.docx,docx,d9dbb66913b6af41e7e5ef6fb969eb60d1ee49f4350bd649168225e15709ad0d,success,0.6452,65,
into-0.0.5-off,89b6e1d2f44966a6,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_UnauthorizedXMLLangAttributeFAIL.docx,docx,5266327422483db156b75ca5e9a0b2e76998bc40711adc831dadb2d5f6eed7d1,empty,0.6085,0,emptySource
into-0.0.5-off,926b4b7308d1074b,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_DCTermsNamespaceLimitedUseFAIL.docx,docx,133ccb353022ded1147dfed64416ca1ca6160cf918e89b5855ecd8e6565ee9bb,empty,0.5781000000000001,0,emptySource
into-0.0.5-off,a340fd10f6c56c8e,office/apache-poi/test-data/document/documentProtection_comments_no_password.docx,docx,d15cd04edecf3489c2028864e70736494a1c5259b6e92097e50457efd934d78c,success,0.6365999999999999,26,
into-0.0.5-off,ba769e058bf04e89,office/apache-poi/test-data/document/documentProtection_trackedChanges_no_password.docx,docx,f57113d70213bf8d2fb739fc980662a84e3530f3d1b128ab92d00ab587cd3eb4,success,0.598,33,
into-0.0.5-off,c78e46ceb350503b,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_LimitedXSITypeAttribute_PresentWithUnauthorizedValueFAIL.docx,docx,c05b8865dafce506809953b6475504112d2cf9ef447c2e163376114e1f377581,empty,0.5945,0,emptySource
into-0.0.5-off,ce7527240bf036c0,office/apache-poi/test-data/document/documentProtection_readonly_no_password.docx,docx,5d4c919f2e06b84fbe35cfaaa4012e8f469b811e1f643deb3e660b798bfe4544,success,0.5828,26,
into-0.0.5-off,cffe898858748cbf,office/apache-poi/test-data/document/documentProtection_no_protection_tag_existing.docx,docx,1fb9592a737a350cad1a2a7d9136c7fa6106c5c18c88980251ee9273ddd4ec32,success,0.6338,25,
into-0.0.5-off,f913f0f9564319d9,office/apache-poi/test-data/document/documentProtection_no_protection.docx,docx,5d1cce05b576fc527981c56dd9844df3b6669967bcd9b981adfc043bd516f62c,success,0.6748000000000001,15,
into-0.0.5-off,fa70fa3b9b6481b8,office/apache-poi/test-data/document/documentProtection_forms_no_password.docx,docx,5c299d134577cb3a752548e6891701d2b3447570bd2bb0b38bf16efc026ee0a2,success,0.6204999999999999,31,
into-0.0.5-off,0a6c70f58ea4a7f0,office/apache-poi/test-data/document/56392.docx,docx,bdff4457ccfbe7482f8230e2e1085e8becdda5bc869237923a4e70977d3b6678,success,1.694,685,
into-0.0.5-off,0ca3478707d976bf,office/apache-poi/test-data/document/bookmarks.docx,docx,9b93eef9e2ce1ad0e28dc65beab73a896d5d1631a0b7fc73ec6ac279cf36b218,success,0.9789,93,
into-0.0.5-off,700e9a729d889195,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-integration-tests/src/test/resources/test-documents/testOptionalHyphen.docx,docx,647cb4fae2d7bf7d209c1b33c98f1d72363798289e9fb37eede118dd3a45e110,success,0.8848,15,
into-0.0.5-off,7df5036cc2fb4200,office/apache-poi/test-data/document/EnforcedWith.docx,docx,0727ecf6523dd8026c53129255b11dec8de4437060f2927643d99cd77e82a41b,success,1.0445,28,
into-0.0.5-off,81d3522abe8e0565,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testComment.docx,docx,740337ba9a0f0c9dd4cc0ea07b6a7b413c7b67ee28ec4b430a1a242c688fe5b5,success,1.0604,57,
into-0.0.5-off,a0561ac347ce072b,office/apache-poi/test-data/document/Styles.docx,docx,63f3fe4c3b4fbdc211eca8fa7fd31a799ff4438afbf4ca6e771b3aef107c732e,success,0.948,48,
into-0.0.5-off,a0626b8cdee6cbcb,office/apache-poi/test-data/document/bug56076.docx,docx,3abb05a4e76d5f92cf59eb818db7b03e8ff342d051f832a1bee196b1164b3b0d,success,0.9006,8,
into-0.0.5-off,a542df98568c9574,office/apache-poi/test-data/document/SampleDoc.docx,docx,ea2c517bd7be4628887eb97f630334b93b894f4522d2c0adae263e602d76df92,success,0.9349999999999999,150,
into-0.0.5-off,abc87703f7647c91,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_OnlyOneCorePropertiesPart.docx,docx,e2e8b6c95a034bbcb6f9239ce1519b7814e45d165d261775ac2ff58eef0a2b60,empty,0.7781,0,emptySource
into-0.0.5-off,ae1f451c1285f624,office/apache-poi/test-data/openxml4j/TestOpenPackageINPUT.docx,docx,725f6b642d4f0d91cf408fffe6e187fbf50192d9e4a03d3f89059bff7027666f,success,0.6682,271,
into-0.0.5-off,b5cfd37bee15e87d,office/apache-poi/test-data/document/NoHeadFoot.docx,docx,dc6a67b1c118658acadc87ba41200f0b90ead05ada95e7ce6fa72a97700430c5,success,0.6887,189,
into-0.0.5-off,b6ac8bb4444b8bea,office/apache-poi/test-data/document/TestDocument.docx,docx,527a906b3cc31d0a72a47290a6c8a53854a89a31178a60fa3cb314d70b57a413,success,0.7427,232,
into-0.0.5-off,ba9e020279f446e9,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_SUCCESS.docx,docx,e2e8b6c95a034bbcb6f9239ce1519b7814e45d165d261775ac2ff58eef0a2b60,empty,0.6057,0,emptySource
into-0.0.5-off,e1d418c06061b75e,office/apache-poi/test-data/document/zero-length.docx,docx,8e39d68e61deed4d3afcbfc3bcea9b1c3d5a1e50ee0e0af3e15a705c8d186bbe,success,0.8582000000000001,14,
into-0.0.5-off,e640b973e4f5a441,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_totalTimeOutOfRange.docx,docx,a97effd80acf1e4ae1ec8d96af35954858ea031cc71014a1d5de2bd3ff842cb3,success,0.8442999999999999,135,
into-0.0.5-off,f4a04cf352165863,office/apache-poi/test-data/document/protected_sample.docx,docx,688b994faa8c909d7d3fc3f48fdccce538426affb1cf562d107a2847ec561beb,success,0.6277,17,
into-0.0.5-off,08aac385f71220c5,office/simplified-chinese/supreme-court-public-notice/court-attachment-02.docx,docx,5d5d47a53eead343806be3a82eb55cb2a84eb9eb7c8f336cc5da222de046a28a,failed,,0,malformed
into-0.0.5-off,1f12c982a114fba5,office/apache-poi/test-data/document/61470.docx,docx,abda850b3685027eef32a4c583b2b5f7f20f243026d8c453cdb3315348ed6ff0,success,1.3203,22,
into-0.0.5-off,2f861cc004f7c438,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_boldHyperlink.docx,docx,dead3afa9ff59b827cea3e9c5e73a9d018d3eadd9c1c51ea63dd19db6edd9060,success,1.1275,135,
into-0.0.5-off,6312a81f235f6575,office/apache-poi/test-data/document/capitalized.docx,docx,e96c6a0f4db42a658f56a2c96db0d6a7c899db1078d1fe3ea05033c1b7297dc3,success,1.1114,37,
into-0.0.5-off,64d54ac9b139c590,office/apache-poi/test-data/document/smarttag-snippet.docx,docx,693ad667f07b6ca90c4375e024a122adb970e9f5cc7e29a1cd53e0a9cbfb6de9,success,1.0296999999999998,299,
into-0.0.5-off,7770be2741a16418,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_phonetic.docx,docx,abda850b3685027eef32a4c583b2b5f7f20f243026d8c453cdb3315348ed6ff0,success,1.0425,22,
into-0.0.5-off,7a2aa49f690ab05e,office/apache-poi/test-data/document/59030.docx,docx,2968d4a5d5de21dce1cbeae3235e545cdf4bfd7ae508fe0eed3a9b032773ce17,success,1.0884,53,
into-0.0.5-off,8721cb0bbf67a756,office/apache-poi/test-data/document/bug56075-changeTracking_on.docx,docx,9c837e12aaf3deac10ac20ac1bc08dc6bebdec14b553698063742b9bc12f8920,success,0.8802,19,
into-0.0.5-off,aaab43e712195cfc,office/apache-poi/test-data/document/bug-paragraph-alignment.docx,docx,0a7a19175b8fb5fdce4755a51489a29109b358447dc99a2125642964be48e6ad,success,1.1628999999999998,186,
into-0.0.5-off,aef4465ef8fbc749,office/apache-poi/test-data/document/bug56075-changeTracking_off.docx,docx,bfe651932119ad2472b943b726f8ea7559d8ff0fb9c100b63cc0c28f8227de78,success,0.8513999999999999,20,
into-0.0.5-off,c685a32e6cf6548c,office/simplified-chinese/supreme-court-public-notice/court-attachment-08.docx,docx,af81c60126329be72229c996d5e9b4decd1e7d0d0717c0446dfa29b4dc66af93,failed,,0,malformed
into-0.0.5-off,df54447706b63dcf,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIFuzzer-6709287337197568.docx,docx,dda9dd500d6922d60205d5045adb7496bc3ff431a4dad702da1c26af030766fc,failed,,0,malformed
into-0.0.5-off,e83e9b5976e974ca,office/apache-poi/test-data/document/TestTableCellAlign.docx,docx,2968d4a5d5de21dce1cbeae3235e545cdf4bfd7ae508fe0eed3a9b032773ce17,success,0.782,53,
into-0.0.5-off,f23e0571a86ac0cf,office/simplified-chinese/supreme-court-public-notice/court-attachment-01.docx,docx,a4e9b7e51d6356d609074f850a0b7aefccc53a3e355601448f6bfaba2886b85b,failed,,0,malformed
into-0.0.5-off,f74ad084c590f906,office/apache-poi/test-data/document/ThreeColHead.docx,docx,304656fd791bd829f5cabebf8e7ec058260b669e9f572e500f69ff176387e090,success,0.8061,287,
into-0.0.5-off,fe8c3951165cb747,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_multi_authors.docx,docx,8435a0e087a5452b0418ba860136683e95ba17ba3be8e22ec21d678b5db1f1b9,empty,0.8391,0,emptySource
into-0.0.5-off,12906806aa587293,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_docSecurity.docx,docx,52049d0938d54fc4edbdd27ea7a97629572c498dc5125ea45df9713ac5504dfe,success,1.504,8,
into-0.0.5-off,18ed3ce3f38f6611,office/apache-poi/test-data/document/ThreeColHeadFoot.docx,docx,c2d16e89c23a8c1f7366f3b65ab33c6e14fcf00f916dfecfd8af1a3e7797f73d,success,1.2013,362,
into-0.0.5-off,19ee06d8e2cd877e,office/apache-poi/test-data/document/TestTableColumns.docx,docx,3b1965a295c4a5c24573a6d5f2ded93f7de3e7a46ffe26b881456f1c4ddd6335,success,1.3254,184,
into-0.0.5-off,1f1f04c0c7db8b15,office/apache-poi/test-data/document/footnotes.docx,docx,9070094b27ff5201477f4de4b2c027730c66cb889106a1609c5adeed207a59c1,success,1.0351,61,
into-0.0.5-off,2350a90feedef17a,office/apache-poi/test-data/document/ExternalEntityInText.docx,docx,5cf7340ffd6516c2fd168f445ff78cf64bd86409fe69db68997fc9f94820c223,failed,,0,malformed
into-0.0.5-off,2f27fcb27e48e41e,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_bold_character_runs.docx,docx,a4a0603c0151d0813cc840e3a3dba5ab436a9ac5edba00118aa6277db6a6a2e8,success,0.8214,15,
into-0.0.5-off,4ab316d510d28847,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_bold_character_runs2.docx,docx,6b19e83626f763ee96245f027b2514ef5859e2eb4b72ac9902753f702d7d78c3,success,0.9021,15,
into-0.0.5-off,4bc89457fd019cde,office/apache-poi/test-data/document/Headers.docx,docx,bdf91038f9a5454355e6393b7b74fd819a4adc480b4a7011a86e878403952b5b,success,1.009,77,
into-0.0.5-off,4ff9ec398a9cbecf,office/apache-poi/test-data/document/SimpleHeadThreeColFoot.docx,docx,c682ea30e50785784969ee00b4d6ed8da31e725a64e0251a4f21077f02f19d8e,success,1.0164,338,
into-0.0.5-off,5f0e5d8d2272a3da,office/apache-poi/test-data/document/NumberingWithOutOfOrderId.docx,docx,fa2843a6297bb3e874f9c6dc8aac944704fba4d0d631b94627be7dbeaf12ed0f,success,1.0908,10,
into-0.0.5-off,92867a66d6e15151,office/apache-poi/test-data/document/FancyFoot.docx,docx,1cfd2b4fb1f7233062671b0f58789e1b0b437fbf79deb7d62167cffb85191f7a,success,0.8555,305,
into-0.0.5-off,c9e1a3cd4f55c842,office/apache-poi/test-data/document/52288.docx,docx,8ab0f0afddd11ab43bd2dcfe4e5b51f8a4dfcc948fe3f327b338bcc2c3733bee,success,0.9044,54,
into-0.0.5-off,e49a04caecc542a5,office/apache-poi/test-data/document/FldSimple.docx,docx,6cf7364676d465e702cbbac44ca92331c525476e36a29c26f780cb9d7643b631,success,0.6806,16,
into-0.0.5-off,e57c15d49b020ef6,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIXWPFFuzzer-5166796835258368.docx,docx,9a78086d1bfd6aab90fa1c1e12569c166267a1d7e1e6c5d36e4bfb64c5ee10b9,failed,,0,malformed
into-0.0.5-off,e5a4e0e1615c5fec,office/apache-poi/test-data/document/ThreeColFoot.docx,docx,584ef284e9b106fd7f1d283e918bdb6b579f5c73162d075acba921c10c63930b,success,0.8268000000000001,293,
into-0.0.5-off,fe91bcd09f4607dd,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/footnotes.docx,docx,9070094b27ff5201477f4de4b2c027730c66cb889106a1609c5adeed207a59c1,success,0.8448,61,
into-0.0.5-off,1325d4c148898720,office/apache-poi/test-data/document/table_footnotes.docx,docx,69666500a7dd00600da64cc7676f8939c84df8804967ec2fc75567fad41f21a9,success,1.5991,90,
into-0.0.5-off,1419259fbfff9227,office/apache-poi/test-data/xmldsign/hello-world-signed.docx,docx,9b29a40d57508d1f53d1066792c2da0064a4c36110949d1fad52119ede0ab05e,success,0.9755,12,
into-0.0.5-off,1c2c4a27bdd5cc1c,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/EmbeddedDocument.docx,docx,4aaabe19c2c4e30db9f13aa32bc3c35e913867c64627c574d5e6152b4c635115,success,1.0324,139,word.unsupportedWrapperOmitted
into-0.0.5-off,275168015bb54c11,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testDOCX_Thumbnail.docx,docx,28e77040dc0b1df9cde900f2a125051b5d9d21b9f90e40569d9127160b04c4f8,success,0.9534,31,
into-0.0.5-off,2f2ded81ce829fbf,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_custom_props.docx,docx,6ccf04f70122b1c32b3623c739b2b8a4d2d7795968b8e2939e665319bf482787,success,0.9700000000000001,17,
into-0.0.5-off,374c1d1c970b7b52,office/apache-poi/test-data/document/endnotes.docx,docx,6e2e1b2dabb0ae6b9b26ddd613dca446ba0710ecc8b4008722abc4ed592934e3,success,1.1444999999999999,1094,
into-0.0.5-off,50744c61676287c3,office/simplified-chinese/supreme-court-public-notice/court-attachment-04.docx,docx,21f44f5cb85cc11cf64a310c3d81fe8ab753604a58100689365985d38ee9ca54,failed,,0,malformed
into-0.0.5-off,6aba71b2e0f35f5b,office/apache-poi/test-data/document/emptyPPr.docx,docx,0db26e190d0d4888d3d11fa831cb4815fdf821b448ae2b2c5503bac697e6a530,success,1.2809,63,
into-0.0.5-off,a9086db1c1d663ba,office/apache-poi/test-data/document/bug65738.docx,docx,67797f5691cb5346201f1c40000a959f9f08d05d0b4493b4291e8d5f16e81e65,success,1.5789,955,word.tableNormalized
into-0.0.5-off,ae058ce73ab73fc1,office/apache-poi/test-data/document/TestPoiXMLDocumentCorePropertiesGetKeywords.docx,docx,722eb8f8d5cccdbb53af226ac270dc750b5e071ae7ca91c73151ed9fb771959a,success,0.6798000000000001,68,
into-0.0.5-off,c32dc4e53a9435c9,office/apache-poi/test-data/document/Numbering.docx,docx,776a59dcf0e290f1988602e6305e2d9cb2e31f631dc4aa751593c23cddbaad4d,success,1.2863,298,
into-0.0.5-off,c97cf133540b6b7c,office/apache-poi/test-data/document/EmbeddedDocument.docx,docx,3cb521da0faab3b8a9e7c5d155961b4f5506fb2ceda8e69e0790d03ee01767f2,success,0.733,139,word.unsupportedWrapperOmitted
into-0.0.5-off,d24d5a19e6978097,office/apache-poi/test-data/openxml4j/TestPackageThumbnail.docx,docx,0e0e108b573e6f8603c53596de912410c3796e38faeae791fe457a94703fedc8,success,0.7757000000000001,1440,word.mediaPlaceholder
into-0.0.5-off,d8fcdb0a533ab69a,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD.docx,docx,67797f5691cb5346201f1c40000a959f9f08d05d0b4493b4291e8d5f16e81e65,success,1.2906,955,word.tableNormalized
into-0.0.5-off,db2627c29a7bdc81,office/apache-poi/test-data/document/Bug60337.docx,docx,87f983bdd93b3b5b8469104a5b09ccff41e0f5c144060e13fd4db07bfd2e39da,success,0.9006,149,
into-0.0.5-off,e07816ef2b150e71,office/apache-poi/test-data/openxml4j/OPCCompliance_CoreProperties_AlternateTimezones.docx,docx,2d1856ab17ee065074572a6d16f7823e5416a69d97863f5d7c91406b0d4628c3,success,0.8399,1440,word.mediaPlaceholder
into-0.0.5-off,0cd634310fd96e99,office/apache-poi/test-data/document/NumberingWOverrides.docx,docx,3754dee43880ce4c9e962eca41ac78c353999888282c9ada528efbb826e2bee6,success,4.162599999999999,95,
into-0.0.5-off,33948b120c2b06a8,office/apache-poi/test-data/document/table-alignment.docx,docx,ee36729e0d050e529fea0b444006a194bea72b35cf8958ae58c6624c26156b41,success,2.7066,839,
into-0.0.5-off,47646b33aa34d934,office/simplified-chinese/supreme-court-public-notice/court-attachment-06.docx,docx,be2a1e89bfd66e142be314e0f80d997b99b6fd4915947557f8f6ba5ba3f13c14,failed,,0,malformed
into-0.0.5-off,4d6084693fb35009,office/apache-poi/test-data/document/sample.docx,docx,be4fc1bf778ad8183f714e09b9df40669de34e9ecbc3adecfc8953f00749036f,success,0.8957999999999999,1673,
into-0.0.5-off,4f5397542a604904,office/apache-poi/test-data/document/EmptyDocumentWithHeaderFooter.docx,docx,a6ac4223c9b7217426a54303ca52307f3c69cd8cd05b7e788e43fab449b7b45c,success,0.848,105,
into-0.0.5-off,52b6a8306b8c52e3,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testInstrLink.docx,docx,4f96a04634eceebda4249a8204e7f632cd6ad2067154984a578c097b241bf3ce,success,1.5079,514,word.tableNormalized
into-0.0.5-off,618db01b474ffcd6,office/apache-poi/test-data/openxml4j/sample.docx,docx,54c8f2157d6ab461f3284982f9d5b04bfdbc17308caeb6c567783ceb6121297a,success,0.8177,1440,word.mediaPlaceholder
into-0.0.5-off,76f87eb68eed49b6,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_various.docx,docx,f7761e3893d795ed09f12f89a16d3265c3919da549adf00127b0f7094bccd0ee,success,1.856,1052,word.unsupportedWrapperOmitted
into-0.0.5-off,7d9f98e8cfc93ace,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_protected_passtika.docx,docx,09b941cabd222172dfd0b213a6a3fd404348b930ca285fa951bad14afb0fdf5c,failed,,0,unsupported
into-0.0.5-off,80dc60d949c37789,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_charts.docx,docx,04580520e7577ab4cdf08d289d5c03d6a1b942dd261f4101de53124334a500cd,success,0.8731,32,word.unsupportedWrapperOmitted
into-0.0.5-off,83aed2d02c271a61,office/apache-poi/test-data/document/DiffFirstPageHeadFoot.docx,docx,e94332c7b86b1bbce960f93fec90078486ab8abc3913a024a24be391a0b42151,success,0.8901,506,
into-0.0.5-off,c8d82943cee0651e,office/apache-poi/test-data/xmldsign/hello-world-office-2010-technical-preview-unsigned.docx,docx,1a0d53ef6c2902e0c2c7c1c1a1b3dcf44ee55d311da424bf8537abdf6a41c0ca,success,0.7221000000000001,12,
into-0.0.5-off,d9894f8c186a2f52,office/apache-poi/test-data/document/WithTabs.docx,docx,c6460c33b3343b0656189d5cba344fadafea821f8982ea01619c5324fa87a266,success,0.7128,4,
into-0.0.5-off,ddf12fe363b84d49,office/apache-poi/test-data/xmldsign/office2007prettyPrintedRels.docx,docx,78e1afe278da7b447165829e11d8f66654af903db0e805afa5c308c0a3082fe4,success,0.8186,8,
into-0.0.5-off,efbddef450fcc861,office/apache-poi/test-data/document/HeaderFooterUnicode.docx,docx,ec439ac0643294e1e2961b381983304e044444f3a8f0dc465a98adf9ebee0e67,success,1.0372000000000001,646,
into-0.0.5-off,f9ccfb885fb4fb61,office/apache-poi/test-data/document/ComplexNumberedLists.docx,docx,297a085a7d433af2eeee7661e8db21539452cb585096484774a1e9f5f258b0b6,success,1.1819,345,
into-0.0.5-off,1957c8a6d39b37b9,office/apache-poi/test-data/document/60293.docx,docx,a534742296b8a3817f94ded5110ab79e3995bb53184c2741207fbc70e475e5f5,success,2.0172,167,
into-0.0.5-off,2ea9c9c6e72cfce4,office/apache-poi/test-data/document/FieldCodes.docx,docx,9247f85ab90b15f11d0cf14d0070fdcb5cdf47c65d6bc77cc32cb7ee682aad24,success,1.2843,21,
into-0.0.5-off,3debd1ec202b33a0,office/apache-poi/test-data/document/tika-3388.docx,docx,3a1b5f73e61be4071c5bef5be3e52d344142f45c78681a673b14bc38bc07f717,success,1.1978,88,word.unsupportedWrapperOmitted
into-0.0.5-off,4a2208ad556199aa,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_override_list_numbering.docx,docx,2d88b75145043fb8eef1d851e595b1d0f01d5a342552919fe3af22b36b57d086,success,3.8712999999999997,969,
into-0.0.5-off,5e20d7f7745c9246,office/apache-poi/test-data/document/headerPic.docx,docx,50d9b17f7575c8a91129fd8a3e6a70feec886480ab9f089e29a7f8ac7e5ed51a,success,1.016,21,
into-0.0.5-off,73c5545486d52bf6,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_emptyParaInTextbox.docx,docx,28a372a0932d7d5ec5032094130200124fb8c3126d2dfaa3cc63312f5d92a36e,success,2.5471999999999997,2328,
into-0.0.5-off,7a6f9bce9742d7f1,office/apache-poi/test-data/document/deep-table-cell.docx,docx,31c5bfe1f68c98699cb356891de2e02fe223f633706d666c430ca79fd2cdf6bb,failed,,0,max_nesting_depth
into-0.0.5-off,8146c6f0aa334064,office/apache-poi/test-data/document/65099.docx,docx,135859d73ef88c3c721ee42ad5e49d325e5a1a7ee68e0a099eb667b49331cc62,success,1.3504999999999998,388,
into-0.0.5-off,836362744607fec3,office/apache-poi/test-data/xmldsign/hello-world-office-2010-technical-preview.docx,docx,95427cdd2c198031ca82ae7367b74274bc84cdf6d8be8c210246215014f5dd60,success,0.7718999999999999,12,
into-0.0.5-off,8f40c71008b62a2b,office/apache-poi/test-data/integration/stress001.docx,docx,e5a046b17acca2e2454f668b969c31c72ae16c57c137c1a659d29c2f156c68f0,success,2.4141000000000004,4408,
into-0.0.5-off,98566f4f5e903b62,office/apache-poi/test-data/xmldsign/hello-world-signed-twice.docx,docx,e95ff2845328a023bb326f99c01a6acbe156a834aec4dd965944adbd03a5277a,success,0.7833,12,
into-0.0.5-off,c62286dc034249f7,office/apache-poi/test-data/integration/stress007.docx,docx,8f4e499bd93e2a8ec93f44ca6ddf8a9b729c432687977bd314717c6b14b36c68,success,1.6865999999999999,1113,
into-0.0.5-off,cc331ad88769d31c,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/headerPic.docx,docx,50d9b17f7575c8a91129fd8a3e6a70feec886480ab9f089e29a7f8ac7e5ed51a,success,0.9387,21,
into-0.0.5-off,da4a5ba83f94af9f,office/simplified-chinese/supreme-court-public-notice/court-attachment-03.docx,docx,d09c0173733c393032dc22f4d2eb89370e27711a24cf941a4a164bd2e0a32b7f,failed,,0,malformed
into-0.0.5-off,ef02c6fda4f501c4,office/apache-poi/test-data/xmldsign/ms-office-2010-signed.docx,docx,bc55c0362722818823a6dd95f8e0ca9869e179ace972a0915241feb4677bde5f,success,0.6907000000000001,12,
into-0.0.5-off,f6b79ad34cf876af,office/apache-poi/test-data/document/clusterfuzz-testcase-minimized-POIXWPFFuzzer-4791943399604224.docx,docx,096a1119c0fd110d7fb7b93db16bd1a302513732d8dd0bd7641ecedafbe36f43,failed,,0,malformed
into-0.0.5-off,128755c15f36243a,office/simplified-chinese/supreme-court-public-notice/court-attachment-07.docx,docx,35499583b70bab68da3911b4386ea82ce8a51c91290b0d01682edf11f70bcb06,failed,,0,malformed
into-0.0.5-off,18a611a4225dae55,office/apache-poi/test-data/document/52449.docx,docx,f48139d1b019b5e5e0d4396fb6b10ed21dd30116926646bbd5598d807580ae2b,success,1.7872000000000001,307,word.glossaryContentOmitted
into-0.0.5-off,315297e833b20479,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/casing/protected_upper_case.docx,docx,e57ddbf2d16a9a1cc3eb8bb485aeb002f00b0082430d2e286e0085b87ddf5759,failed,,0,unsupported
into-0.0.5-off,33835c61e59b2ecd,mixed/apache-tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/resources/test-documents/testWORD_formattingFlipUnderlineOrder.docx,docx,d717b9d30f3a4bd19d91840ede952a0af88dfe7d51698652acba2eef399bbcc5,success,3.0271999999999997,11088,
into-0.0.5-off,34cac9ef146e37bf,office/apache-poi/test-data/integration/stress006.docx,docx,5ccd91b2cb7ecc8a5b27f81ecc0d165f2290ebfc3328e478b1d8b7a6455d6dd0,success,5.2826,6785,
into-0.0.5-off,5f89e6d74bfdf0e5,office/apache-poi/test-data/poifs/protected_agile.docx,docx,39ae9e6928ad91fa82a54d1aeac665337801ff73071bdfebd0e10d533e4b3cd9,failed,,0,unsupported
into-0.0.5-off,694a06953268c4cd,office/apache-poi/test-data/document/Bug64561.docx,docx,ae2ce22d39377301bf17145d6ce0812f6cf33ab9639edb7b06bc1f5254bd9824,success,1.2534,8,word.glossaryContentOmitted
into-0.0.5-off,79df0c018ece47fe,office/apache-poi/test-data/document/Tika-792.docx,docx,95de9f3b655bfec5b619ee31d1319e5a9a6ce4f253a9738898876640a2969665,success,1.4487,92,
