tool,id,extension,scored,reason,textRecall,orderRecall,sectionRecall,tableRecallProxy,clean,qualityScore
into-0.0.5-auto,98d76b63ff3dc9b3,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,a79f089c7bf3171b,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,c150215fe4c76f58,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f24a113a04f98ebe,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,0a676e73d7d3ee52,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,0f8671e0adc29ace,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,13ae25a07aacb7c7,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,15c0a5ec82c9d362,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,35e0e1e10e2998da,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,3c71f3933d0a8dee,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,5467ec454d38c4ff,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,725ac7875d91a1bf,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8483f19b49d5a4ca,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,87de95795c209174,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,9e27d7914e1765cb,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ad92bb956d1ac544,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,c636c12da108468c,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,cc45207a41568118,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e946be97d8e9bccf,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,fc25692827020fa0,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,0b9916e2da03af39,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,0e4edb6a4cbc9143,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,101857e2ab4f9de4,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,3619d298af748c6e,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,450ede3b7f1d6e60,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,531f2f6d63ba1334,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,5eebc5699d19ae5e,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8b261fcaa448a6ad,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b78c740080fe1273,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ba822d463ad0e755,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,c44e82cfdc76e58b,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ca305a7eca6452d3,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,d0327600f870cb21,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,d31e31b600f936b8,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f21b84cc1e1429fc,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f255310966cbe991,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,123109cce34b0cf0,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,2d852944057b0b18,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,3ee13cc8f12fb369,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,4b7c468442d2ae1d,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,4c2a1201c6dfde48,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,577ac90d5431ec7a,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,5dd3ae65269db948,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,6e8d7ef51790d80e,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,741dc80e165feffa,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,7d1443b24765e816,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,80f0df60519db6df,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8496eae7f5d35cbf,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,932b5725d10d48a3,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,d5777b9f6b5dcbb8,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ed690bb1d117edc9,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f349fbadac822bda,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,00a425e1388eedf6,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,05ae018e2247dea5,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1c48a1f1a1a671e9,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,28cfda629c3574be,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,3152fb9e26b94268,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,3d2f709665bbf807,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,7cad0480ae2ab33a,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8134d41e0ee86742,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8f5b5661cc4621bf,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8fa6e7b8dbb02c92,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,a396c39e9c9c6dfd,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,af858ed3ddb834f0,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b00e14c835b4f870,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b8eb8499a62b69cc,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,bdc3d54e756943ff,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,c431633ab34323ac,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1dd77cd0a6539b6c,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,23260c410624547b,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,2f86f62021b22787,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,314f9b7739c160be,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,347a595b7ccfd24b,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,5155a2eac724ee27,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,570579768a1e3c64,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,74d7e2afbd0786a9,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,78c76c93f5477eea,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,95266bbdf77a6d0f,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,9c7dec9100236b11,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,9f92d018ca9660fc,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b7f8f23213e8e1a9,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,cd9c91b75f8c7a5d,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e0fac017b649d055,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f998b5f0bd3b9a32,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,15bdf1e94e27830d,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,197374f95cc514ea,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,3b6a8baea86ce84e,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,5f22c4b6ba3209ef,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,6c1f684d03537e5c,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,a87e69c9cfd10f83,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,a9566a1b17c6f9bb,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b1e3a3a0cdd2ff7a,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b39c3a06bd192c85,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b805dd170151083c,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e5deef4545cead6a,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f95c7f5701825eca,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,61b3d3879fbd140e,doc,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1f22a5b57ae84c6e,docm,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,220f6c0ffdfb2b17,docm,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,777a16234decc263,docm,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,85f8db51f8d5b21f,docm,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e5bcebdbf1b0262a,docm,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,01942744ccb813cb,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,22eceb1737a7d2d8,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,39161ed47e349050,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,39e85fd35207a7e6,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,45f6c22259dc2a20,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,5a05d2859732efa3,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,708be1511437ad2f,docx,True,,0.4225352112676056,0.4701492537313433,1,1,1,57.64242169434518
into-0.0.5-auto,8444142f85fed480,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,8639fc2fcbb00e92,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,8d6b03df384790f0,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,92f5fd36ade1845c,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,9f95f12deee61315,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,b1dfce096423c719,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,c52aeaec4c95d69e,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,d3117906d3b42fe3,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e5a58f9aefc838e9,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,0500c07c74559530,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,10642bfe391da738,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1580d0160d1dac30,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,39f59c67c966b65f,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,3cdf5f5b404e9c8d,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,6b4a287ddb9ca2cd,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,6fe54010afc2e70c,docx,True,,0.9971751412429378,1.0,1,1,1,99.84463276836159
into-0.0.5-auto,711d9ea3e2585a98,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,9abb3e5709ab4dce,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,a87fadcea0c4be3b,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,af6c22cd414e4415,docx,True,,1,1,1,1,1,100.0
into-0.0.5-auto,afeaed5721fde92d,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,c7b1787c3d63a637,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,db1511c342fbf0d1,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e2614b8257904bc2,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,f3058af25503e852,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,1115d63a4d699756,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1d5d0412983db971,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,2562eb374680636c,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,300d1e1458215174,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,438e0dc936d5c93e,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,63c59ad6d2c0837e,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,72f11398e9a454a8,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,89b6e1d2f44966a6,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,926b4b7308d1074b,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,a340fd10f6c56c8e,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,ba769e058bf04e89,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,c78e46ceb350503b,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ce7527240bf036c0,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,cffe898858748cbf,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,f913f0f9564319d9,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,fa70fa3b9b6481b8,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,0a6c70f58ea4a7f0,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,0ca3478707d976bf,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,700e9a729d889195,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,7df5036cc2fb4200,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,81d3522abe8e0565,docx,True,,0.9090909090909091,1.0,1,1,1,95.0
into-0.0.5-auto,a0561ac347ce072b,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,a0626b8cdee6cbcb,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,a542df98568c9574,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,abc87703f7647c91,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ae1f451c1285f624,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,b5cfd37bee15e87d,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,b6ac8bb4444b8bea,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,ba9e020279f446e9,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e1d418c06061b75e,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e640b973e4f5a441,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,f4a04cf352165863,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,08aac385f71220c5,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1f12c982a114fba5,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,2f861cc004f7c438,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,6312a81f235f6575,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,64d54ac9b139c590,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,7770be2741a16418,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,7a2aa49f690ab05e,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,8721cb0bbf67a756,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,aaab43e712195cfc,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,aef4465ef8fbc749,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,c685a32e6cf6548c,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,df54447706b63dcf,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e83e9b5976e974ca,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,f23e0571a86ac0cf,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,f74ad084c590f906,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,fe8c3951165cb747,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,12906806aa587293,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,18ed3ce3f38f6611,docx,True,,0.9858156028368794,0.8514056224899599,1,1,1,96.24797060582758
into-0.0.5-auto,19ee06d8e2cd877e,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1f1f04c0c7db8b15,docx,True,,0.8620689655172413,1.0,1,1,1,92.41379310344828
into-0.0.5-auto,2350a90feedef17a,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,2f27fcb27e48e41e,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,4ab316d510d28847,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,4bc89457fd019cde,docx,True,,0.6666666666666666,1.0,1,1,1,81.66666666666667
into-0.0.5-auto,4ff9ec398a9cbecf,docx,True,,0.986013986013986,0.8820960698689956,1,1,1,96.87269062814914
into-0.0.5-auto,5f0e5d8d2272a3da,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,92867a66d6e15151,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,c9e1a3cd4f55c842,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e49a04caecc542a5,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e57c15d49b020ef6,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,e5a4e0e1615c5fec,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,fe91bcd09f4607dd,docx,True,,0.8620689655172413,1.0,1,1,1,92.41379310344828
into-0.0.5-auto,1325d4c148898720,docx,True,,0.8823529411764706,1.0,1,1,1,93.52941176470588
into-0.0.5-auto,1419259fbfff9227,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,1c2c4a27bdd5cc1c,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,275168015bb54c11,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,2f2ded81ce829fbf,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,374c1d1c970b7b52,docx,True,,0.9938650306748467,1.0,1,1,1,99.66257668711658
into-0.0.5-auto,50744c61676287c3,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,6aba71b2e0f35f5b,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,a9086db1c1d663ba,docx,True,,0.9966101694915255,0.9434697855750487,1,1,1,98.68295503353488
into-0.0.5-auto,ae058ce73ab73fc1,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,c32dc4e53a9435c9,docx,True,,0.6923076923076923,1.0,1,1,1,83.07692307692308
into-0.0.5-auto,c97cf133540b6b7c,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,d24d5a19e6978097,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,d8fcdb0a533ab69a,docx,True,,0.9966101694915255,0.9434697855750487,1,1,1,98.68295503353488
into-0.0.5-auto,db2627c29a7bdc81,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e07816ef2b150e71,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,0cd634310fd96e99,docx,True,,0.8148148148148148,1.0,1,1,1,89.81481481481481
into-0.0.5-auto,33948b120c2b06a8,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,47646b33aa34d934,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,4d6084693fb35009,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,4f5397542a604904,docx,True,,1.0,0.5,1,1,1,90.0
into-0.0.5-auto,52b6a8306b8c52e3,docx,True,,0.8068965517241379,0.8518518518518519,1,0.42857142857142855,1,80.70206166757892
into-0.0.5-auto,618db01b474ffcd6,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,76f87eb68eed49b6,docx,True,,0.9275862068965517,0.908745247148289,1,1,1,94.19214632227613
into-0.0.5-auto,7d9f98e8cfc93ace,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,80dc60d949c37789,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,83aed2d02c271a61,docx,True,,0.9854368932038835,0.7560240963855421,1,1,1,94.31951105392444
into-0.0.5-auto,c8d82943cee0651e,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,d9894f8c186a2f52,docx,True,,1,1,1,1,1,100.0
into-0.0.5-auto,ddf12fe363b84d49,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,efbddef450fcc861,docx,True,,0.9857651245551602,0.899736147757256,1,1,1,97.21180480567892
into-0.0.5-auto,f9ccfb885fb4fb61,docx,True,,0.8161764705882353,1.0,1,1,1,89.88970588235294
into-0.0.5-auto,1957c8a6d39b37b9,docx,True,,0.9259259259259259,1.0,1,1,1,95.92592592592592
into-0.0.5-auto,2ea9c9c6e72cfce4,docx,True,,0.22641509433962265,0.23529411764705882,1,1,1,42.15871254162042
into-0.0.5-auto,3debd1ec202b33a0,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,4a2208ad556199aa,docx,True,,0.8653061224489796,1.0,1,1,1,92.59183673469389
into-0.0.5-auto,5e20d7f7745c9246,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,73c5545486d52bf6,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,7a6f9bce9742d7f1,docx,False,failed,,,,,,
into-0.0.5-auto,8146c6f0aa334064,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,836362744607fec3,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,8f40c71008b62a2b,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,98566f4f5e903b62,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,c62286dc034249f7,docx,True,,0.8597560975609756,0.8414096916299559,1,1,1,89.1147791984528
into-0.0.5-auto,cc331ad88769d31c,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,da4a5ba83f94af9f,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,ef02c6fda4f501c4,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,f6b79ad34cf876af,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,128755c15f36243a,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,18a611a4225dae55,docx,True,,0.847953216374269,0.749034749034749,1,1,1,86.61812188127978
into-0.0.5-auto,315297e833b20479,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,33835c61e59b2ecd,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,34cac9ef146e37bf,docx,True,,0.9903206291591047,0.9948914431673053,1,1,1,99.36546346709687
into-0.0.5-auto,5f89e6d74bfdf0e5,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,694a06953268c4cd,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,79df0c018ece47fe,docx,True,,1,1,1,1,1,100.0
into-0.0.5-auto,a1a9e9579613d407,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,ad3582166cef21f2,docx,True,,0.8887303851640513,0.6670942912123156,1,1,1,87.22205700826913
into-0.0.5-auto,c2122273145755d8,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,c2b7b78c701d8003,docx,True,,1,1,1,1,1,100.0
into-0.0.5-auto,dc9698f2b50ae5cd,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e095e2ffb398f09a,docx,True,,0.99812382739212,1.0,1,1,1,99.8968105065666
into-0.0.5-auto,f582bd7246f03686,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,fff97c47fc7c4bae,docx,True,,0.9952380952380953,0.25389221556886227,1,1,1,84.81593954947249
into-0.0.5-auto,0648348a598d9257,docx,True,,0.9787234042553191,0.7770491803278688,1,1,1,94.37077084059993
into-0.0.5-auto,0ab5cb8258a4e37f,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,14878393f751bfa5,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,2062e655ba9a1fff,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,30c7305eacc31b33,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,35aa405a21231fe4,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,3f95eb0934f5f9a2,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,432e0cf704d990bf,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,5a93e97e46008eca,docx,True,,1.0,0.6056338028169014,1,1,1,92.11267605633805
into-0.0.5-auto,a3fb003d6827054e,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,a9f53ef639935151,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,b41805d8bd0ee62b,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,df72063f2c9ee460,docx,True,,0.911864406779661,1.0,1,1,1,95.15254237288136
into-0.0.5-auto,ef8266e74c4f1a72,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,f7b8eb18e783ec63,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,fdbc1a4e92c1671d,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,0041734679d82e93,docx,True,,0.9371069182389937,0.912621359223301,1,1,1,94.79330768761068
into-0.0.5-auto,0299bf981bd23095,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,03e584e6a308f010,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,1401e5d81590f326,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,1d7c2c0aeb736d0b,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,2676d5d9377a1a13,docx,True,,1.0,0.6829268292682927,1,1,1,93.65853658536587
into-0.0.5-auto,27690a815bb02522,docx,True,,0.9733656174334141,0.9281383337076129,1,1,1,97.09787563299004
into-0.0.5-auto,2eb39584b95ad089,docx,True,,0.8436578171091446,0.5261324041811847,1,1,1,81.92382802462666
into-0.0.5-auto,36cbc11964038ce9,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,4eda308b111e20b7,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,6c9ba9f8bde064fa,docx,True,,1.0,0.4107142857142857,1,1,1,88.21428571428572
into-0.0.5-auto,763fd04215fe5517,docx,True,,0.9358974358974359,0.5,1,1,1,86.47435897435898
into-0.0.5-auto,7a0c1437ec4fe251,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,accd470c6d695162,docx,True,,0.9927536231884058,1.0,1,1,1,99.60144927536231
into-0.0.5-auto,adcaed81ab786242,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,e6b5779c46ccba55,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,062901911426fcc0,docx,False,no-independent-text-reference,,,,,,
into-0.0.5-auto,163da5c4727e5385,docx,True,,0.946969696969697,0.882051282051282,1,1,1,94.72435897435898
into-0.0.5-auto,26ad881d50b8b286,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,2b9d48f3cf2cc312,docx,True,,1.0,1.0,1,1,1,100.0
into-0.0.5-auto,340fab528c9406c9,docx,True,,0.991236611489776,0.9873737373737373,1,1,1,99.26548837941243
